id,category,category_rank,keyword,search_type,monthly_lower,monthly_upper,blog_documents,recent_posts,recent_posts_note,opportunity,persistence,home_fit,priority,overall_rank,search_source,live_pc_monthly,live_mobile_monthly,live_competition,live_depth,live_checked_at
K0608,패션·뷰티,8,붓기빼는법,세부 검색어,8570,8570,24638,554,수집결과 내 집계,73.01992644867758,86.50302836007793,62.5,74.96087173236216,422,네이버 검색광고 API,870,7700,높음,10,2026-09-12T08:34:49+09:00
K0609,패션·뷰티,9,얼굴피지제거,세부 검색어,8230,8230,13518,217,수집결과 내 집계,80.3705278295934,95.26655493349499,62.5,81.26523039484519,209,네이버 검색광고 API,760,7470,높음,10,2026-09-12T08:34:49+09:00
K0610,패션·뷰티,10,블랙헤드제거,세부 검색어,8070,8070,63971,970,수집결과 내 집계,60.818834754681944,87.37198305243369,62.5,69.12101229307108,565,네이버 검색광고 API,900,7170,높음,10,2026-09-12T08:34:49+09:00
K0611,패션·뷰티,11,여드름부위별원인,세부 검색어,8500,8500,7216,284,수집결과 내 집계,85.74226237011305,90.09678621523175,75.0,84.90016704962605,97,네이버 검색광고 API,490,8010,높음,10,2026-09-12T08:34:49+09:00
K0612,패션·뷰티,12,옷기름얼룩제거,세부 검색어,7870,7870,1639,76,수집결과 내 집계,85.46418946419575,97.51649946976133,62.5,84.48704457302628,110,네이버 검색광고 API,430,7440,높음,10,2026-09-12T08:34:49+09:00
K0613,패션·뷰티,13,붓기빼는차,세부 검색어,7390,7390,8435,208,수집결과 내 집계,84.26715983189992,98.00738454262269,50.0,81.53579527873677,197,네이버 검색광고 API,810,6580,높음,10,2026-09-12T08:34:49+09:00
K0614,패션·뷰티,14,얼굴각질제거,세부 검색어,7150,7150,34144,393,수집결과 내 집계,65.98691784386767,93.416273304641,62.5,73.51834091332614,467,네이버 검색광고 API,890,6260,중간,8,2026-09-12T08:34:49+09:00
K0615,패션·뷰티,15,신발세탁,세부 검색어,6780,6780,58621,989,이상(하한),57.53213636362091,88.9767044163302,50.0,65.45907950670951,657,네이버 검색광고 API,590,6190,높음,10,2026-09-12T08:34:49+09:00
K0616,패션·뷰티,16,탈모예방,세부 검색어,6550,6550,137925,981,이상(하한),47.31341776248212,89.07520216004706,50.0,60.379269529255176,775,네이버 검색광고 API,690,5860,높음,10,2026-09-12T08:34:49+09:00
K0617,패션·뷰티,17,좁쌀여드름원인,세부 검색어,5890,5890,11092,395,수집결과 내 집계,76.5267006493641,94.6133902623344,75.0,81.64736740338238,189,네이버 검색광고 API,550,5340,높음,10,2026-09-12T08:34:49+09:00
K0618,패션·뷰티,18,흰옷얼룩제거,세부 검색어,5690,5690,7375,221,수집결과 내 집계,81.36293012250304,85.63970861061317,62.5,78.87337764443546,285,네이버 검색광고 API,320,5370,높음,10,2026-09-12T08:34:49+09:00
K0619,패션·뷰티,19,옷기름때제거,세부 검색어,5690,5690,1503,47,수집결과 내 집계,83.607944262916,97.24874873536271,62.5,83.4785967520668,130,네이버 검색광고 API,300,5390,높음,10,2026-09-12T08:34:49+09:00
K0620,패션·뷰티,20,40대헤어스타일,세부 검색어,5670,5670,7813,471,수집결과 내 집계,79.39209260151036,92.15787967993354,50.0,77.34341020473524,336,네이버 검색광고 API,480,5190,높음,10,2026-09-12T08:34:49+09:00
K0621,패션·뷰티,21,흰옷누런때제거,세부 검색어,4950,4950,1839,88,수집결과 내 집계,83.10595361005414,96.00157002351457,62.5,82.85344781208144,150,네이버 검색광고 API,290,4660,높음,10,2026-09-12T08:34:49+09:00
K0622,패션·뷰티,22,발뒤꿈치각질,세부 검색어,5510,5510,45137,981,이상(하한),56.214209323839704,97.62309117574377,50.0,67.39403201464299,610,네이버 검색광고 API,370,5140,높음,10,2026-09-12T08:34:49+09:00
K0623,패션·뷰티,23,두피관리,세부 검색어,4840,4840,403708,878,이상(하한),33.05938422143392,93.50085617574766,50.0,54.579948963441254,872,네이버 검색광고 API,720,4120,높음,10,2026-09-12T08:34:49+09:00
K0624,패션·뷰티,24,여드름없애는법,세부 검색어,4390,4390,26784,191,수집결과 내 집계,60.03276103250332,84.07997242492499,62.5,67.74037224372915,601,네이버 검색광고 API,450,3940,높음,10,2026-09-12T08:34:49+09:00
K0625,패션·뷰티,25,퍼스널컬러자가진단,도구·신청 혼합형,4330,4330,3137,84,수집결과 내 집계,82.03964454588801,85.17022845191488,50.0,76.57089080851847,364,네이버 검색광고 API,610,3720,높음,10,2026-09-12T08:34:49+09:00
K0626,패션·뷰티,26,얼굴살빼는법,세부 검색어,3800,3800,4761,30,수집결과 내 집계,80.07531469752726,82.79903246532588,62.5,77.3773670883614,335,네이버 검색광고 API,550,3250,높음,10,2026-09-12T08:34:49+09:00
K0627,패션·뷰티,27,얼굴이붓는이유,세부 검색어,3700,3700,6402,357,수집결과 내 집계,74.71062821891391,93.30227770004102,62.5,77.84599741946926,324,네이버 검색광고 API,260,3440,높음,10,2026-09-12T08:34:49+09:00
K0628,패션·뷰티,28,두피각질,세부 검색어,4250,4250,137105,967,이상(하한),38.54939982575742,88.32056609185193,50.0,55.77086974043429,857,네이버 검색광고 API,930,3320,높음,10,2026-09-12T08:34:49+09:00
K0629,패션·뷰티,29,기미제거,세부 검색어,3460,3460,71313,974,이상(하한),45.19857041398696,96.73804477577637,62.5,64.12069863972638,690,네이버 검색광고 API,680,2780,높음,10,2026-09-12T08:34:49+09:00
K0630,패션·뷰티,30,블랙헤드없애는법,세부 검색어,3180,3180,6544,52,수집결과 내 집계,72.2983492976685,86.57725152932946,62.5,74.62235010763308,433,네이버 검색광고 API,270,2910,높음,10,2026-09-12T08:34:49+09:00
K0631,패션·뷰티,31,옷에묻은기름,세부 검색어,3380,3380,1353,53,수집결과 내 집계,80.43376844033413,92.1248825216066,50.0,77.85434897664905,323,네이버 검색광고 API,130,3250,중간,5,2026-09-12T08:34:49+09:00
K0632,패션·뷰티,32,얼굴홍조원인,세부 검색어,3170,3170,11286,652,수집결과 내 집계,64.23558714804537,96.701842296657,75.0,76.12834626301978,378,네이버 검색광고 API,300,2870,높음,7,2026-09-12T08:34:49+09:00
K0633,패션·뷰티,33,원형탈모증치료,세부 검색어,2890,2890,1521,15,수집결과 내 집계,79.90059238736437,,50.0,,,네이버 검색광고 API,200,2690,높음,7,2026-09-12T08:34:49+09:00
K0634,패션·뷰티,34,코모공축소,세부 검색어,2890,2890,5109,195,수집결과 내 집계,73.05063839360406,89.16765732766713,50.0,73.27561639510216,472,네이버 검색광고 API,240,2650,높음,10,2026-09-12T08:34:49+09:00
K0635,패션·뷰티,35,과산화수소세탁,세부 검색어,2660,2660,587,7,수집결과 내 집계,79.84447154061094,97.02905796360359,50.0,79.03095315938654,280,네이버 검색광고 API,200,2460,중간,8,2026-09-12T08:34:49+09:00
K0636,패션·뷰티,36,옷얼룩제거,세부 검색어,2930,2930,19070,394,수집결과 내 집계,56.209378598197226,91.6773245492574,62.5,68.10788666387583,592,네이버 검색광고 API,210,2720,높음,10,2026-09-12T08:34:49+09:00
K0637,패션·뷰티,37,여드름흉터치료,세부 검색어,2990,2990,71555,996,이상(하한),40.58611453809274,96.37543332517808,50.0,59.205687266599796,803,네이버 검색광고 API,800,2190,높음,10,2026-09-12T08:34:49+09:00
K0638,패션·뷰티,38,남자코디,세부 검색어,3150,3150,227950,977,이상(하한),30.183985378108346,93.01588848143442,50.0,52.9967592334845,892,네이버 검색광고 API,710,2440,높음,10,2026-09-12T08:34:49+09:00
K0639,패션·뷰티,39,헤어스타일추천,세부 검색어,2970,2970,193217,976,이상(하한),30.950333254933334,96.82868435199946,50.0,54.5237719330665,873,네이버 검색광고 API,1500,1470,높음,10,2026-09-12T08:34:49+09:00
K0640,패션·뷰티,40,눈붓기빨리빼는법,세부 검색어,2800,2800,1437,20,수집결과 내 집계,79.37477448287056,82.03713879333945,62.5,76.79852887943711,351,네이버 검색광고 API,150,2650,높음,10,2026-09-12T08:34:49+09:00
K0641,패션·뷰티,41,클렌징오일사용법,세부 검색어,2580,2580,4527,102,수집결과 내 집계,71.68309958075885,87.95706238702033,62.5,74.72866850648552,428,네이버 검색광고 API,270,2310,높음,10,2026-09-12T08:34:49+09:00
K0642,패션·뷰티,42,피부좋아지는법,세부 검색어,2420,2420,18941,142,수집결과 내 집계,53.356676449262494,82.08895369581752,50.0,61.30502433337651,752,네이버 검색광고 API,310,2110,높음,10,2026-09-12T08:34:49+09:00
K0643,패션·뷰티,43,중년여성헤어스타일,세부 검색어,2580,2580,3853,91,수집결과 내 집계,73.23581413845488,87.55569556888314,50.0,72.88461573989238,481,네이버 검색광고 API,180,2400,높음,10,2026-09-12T08:34:49+09:00
K0644,패션·뷰티,44,퍼스널컬러진단사이트,도구·신청 혼합형,2520,2520,205,1,수집결과 내 집계,78.56660626158042,97.52086091497992,50.0,78.53956140528419,298,네이버 검색광고 API,110,2410,높음,7,2026-09-12T08:34:49+09:00
K0645,패션·뷰티,45,기미치료,세부 검색어,2170,2170,103617,990,이상(하한),33.72757639418546,92.12835669193169,50.0,54.50229520467224,874,네이버 검색광고 API,340,1830,높음,10,2026-09-12T08:34:49+09:00
K0646,패션·뷰티,46,흰운동화세탁법,세부 검색어,2220,2220,1011,14,수집결과 내 집계,78.20387250151556,93.60907921290921,50.0,77.18466001463054,341,네이버 검색광고 API,110,2110,높음,3,2026-09-12T08:34:49+09:00
K0647,패션·뷰티,47,두피각질제거,세부 검색어,2290,2290,15436,294,수집결과 내 집계,51.719838839329306,89.24801983435913,62.5,65.13432536997239,667,네이버 검색광고 API,650,1640,높음,7,2026-09-12T08:34:49+09:00
K0648,패션·뷰티,48,모공관리,세부 검색어,1750,1750,475347,706,이상(하한),21.32261943270191,86.2604796187247,50.0,46.53945360196836,956,네이버 검색광고 API,430,1320,높음,10,2026-09-12T08:34:49+09:00
K0649,패션·뷰티,49,여드름치료,세부 검색어,1740,1740,313359,959,이상(하한),23.06168058911348,90.51018376639881,50.0,48.68389542447638,936,네이버 검색광고 API,350,1390,높음,10,2026-09-12T08:34:49+09:00
K0650,패션·뷰티,50,나비존모공,세부 검색어,1740,1740,10410,734,수집결과 내 집계,54.634564051841465,86.24901036267947,50.0,63.191985134724575,715,네이버 검색광고 API,220,1520,높음,10,2026-09-12T08:34:49+09:00
K0651,패션·뷰티,51,모공축소,확장 주제어,1660,1660,63148,969,이상(하한),34.23619961221177,80.82510851982445,50.0,51.36563236205322,911,네이버 검색광고 API,270,1390,높음,10,2026-09-12T08:34:49+09:00
K0652,패션·뷰티,52,각질제거,세부 검색어,1620,1620,360705,931,이상(하한),22.09073194160687,83.4599663749972,62.5,48.58335588330259,937,네이버 검색광고 API,390,1230,중간,8,2026-09-12T08:34:49+09:00
K0653,패션·뷰티,53,팔꿈치각질,세부 검색어,1740,1740,11455,429,수집결과 내 집계,53.16218098414747,91.09975414570222,50.0,63.9110167357844,699,네이버 검색광고 API,230,1510,높음,10,2026-09-12T08:34:49+09:00
K0654,패션·뷰티,54,좁쌀여드름없애기,세부 검색어,1580,1580,4315,43,수집결과 내 집계,63.379623106419345,79.51758396049995,50.0,65.54508674135965,654,네이버 검색광고 API,180,1400,높음,10,2026-09-12T08:34:49+09:00
K0655,패션·뷰티,55,자외선차단,세부 검색어,1050,1050,578690,765,이상(하한),19.21000763673584,89.89330138077861,50.0,46.5729942326015,954,네이버 검색광고 API,280,770,중간,8,2026-09-12T08:34:49+09:00
K0656,패션·뷰티,56,두피뾰루지원인,세부 검색어,1710,1710,1679,52,수집결과 내 집계,74.3569528568227,97.61297421099144,75.0,81.46236869170878,199,네이버 검색광고 API,230,1480,높음,10,2026-09-12T08:34:49+09:00
K0657,패션·뷰티,57,발바닥각질,세부 검색어,1420,1420,27962,992,이상(하한),39.89363174286033,91.26768354790269,50.0,57.32712093580097,832,네이버 검색광고 API,110,1310,높음,10,2026-09-12T08:34:49+09:00
K0658,패션·뷰티,58,50대여성헤어스타일,세부 검색어,1530,1530,1737,81,수집결과 내 집계,73.79659438185712,97.21939521927847,50.0,76.0641157567121,380,네이버 검색광고 API,150,1380,높음,10,2026-09-12T08:34:49+09:00
K0659,패션·뷰티,59,향수뿌리는법,세부 검색어,1500,1500,1734,20,수집결과 내 집계,73.81880535807326,88.81286417803861,50.0,73.55326193244821,466,네이버 검색광고 API,160,1340,높음,3,2026-09-12T08:34:49+09:00
K0660,패션·뷰티,60,얼굴형헤어스타일,세부 검색어,1310,1310,80153,971,이상(하한),28.91210045516747,85.2913545297159,50.0,50.04345658649851,923,네이버 검색광고 API,130,1180,높음,7,2026-09-12T08:34:49+09:00
K0661,패션·뷰티,61,두피각질원인,세부 검색어,1490,1490,5928,277,수집결과 내 집계,57.325875252826926,97.40871847648188,75.0,72.88555316935802,480,네이버 검색광고 API,160,1330,높음,10,2026-09-12T08:34:49+09:00
K0662,패션·뷰티,62,탈모관리,세부 검색어,1340,1340,428156,911,이상(하한),19.23340656017043,89.43565373683711,50.0,46.44739940113635,957,네이버 검색광고 API,320,1020,높음,10,2026-09-12T08:34:49+09:00
K0663,패션·뷰티,63,발바닥각질제거,세부 검색어,1370,1370,8810,182,수집결과 내 집계,51.39349598467831,96.38456059085198,62.5,67.11211616959474,620,네이버 검색광고 API,180,1190,높음,10,2026-09-12T08:34:49+09:00
K0664,패션·뷰티,64,지루성두피염치료,세부 검색어,1220,1220,10230,149,수집결과 내 집계,49.180369347704655,98.08963546716149,50.0,64.01707531400078,693,네이버 검색광고 API,250,970,높음,10,2026-09-12T08:34:49+09:00
K0665,패션·뷰티,65,발뒷꿈치각질제거,세부 검색어,1160,1160,5087,54,수집결과 내 집계,56.33392749396522,97.28933352798627,62.5,69.85376380537849,548,네이버 검색광고 API,100,1060,중간,8,2026-09-12T08:34:49+09:00
K0666,패션·뷰티,66,향수뿌리는위치,세부 검색어,1220,1220,1040,26,수집결과 내 집계,74.7606638380543,90.83839669672209,50.0,74.63185092804378,432,네이버 검색광고 API,130,1090,높음,3,2026-09-12T08:34:49+09:00
K0667,패션·뷰티,67,얼굴윤곽관리,세부 검색어,1180,1180,109177,945,이상(하한),23.976937675657744,96.85703819461949,50.0,51.04558029621472,915,네이버 검색광고 API,130,1050,높음,10,2026-09-12T08:34:49+09:00
K0668,패션·뷰티,68,남자옷코디,세부 검색어,1230,1230,11720,123,수집결과 내 집계,45.57400286004362,90.7754772899221,50.0,60.019644616998434,783,네이버 검색광고 API,260,970,높음,10,2026-09-12T08:34:49+09:00
K0669,패션·뷰티,69,퍼스널컬러테스트,세부 검색어,1250,1250,6939,46,수집결과 내 집계,51.73464484759362,79.37387569218319,50.0,59.67948513145177,792,네이버 검색광고 API,130,1120,높음,10,2026-09-12T08:34:49+09:00
K0670,패션·뷰티,70,여성탈모원인,세부 검색어,1180,1180,14143,303,수집결과 내 집계,43.229537522856674,90.5211925029607,75.0,63.77112651231654,703,네이버 검색광고 API,130,1050,높음,10,2026-09-12T08:34:49+09:00
K0671,패션·뷰티,71,기미제거비용,세부 검색어,1150,1150,3064,73,수집결과 내 집계,61.78013614002646,97.12488772513682,75.0,75.02753438755427,419,네이버 검색광고 API,160,990,높음,10,2026-09-12T08:34:49+09:00
K0672,패션·뷰티,72,피부장벽,확장 주제어,1190,1190,388870,776,이상(하한),17.8464038648375,87.2583393652574,50.0,45.10070374199597,965,네이버 검색광고 API,310,880,높음,8,2026-09-12T08:34:49+09:00
K0673,패션·뷰티,73,얼굴흉터제거,세부 검색어,1040,1040,8014,152,수집결과 내 집계,49.35397468761409,94.02234341313309,62.5,65.38369036774696,659,네이버 검색광고 API,220,820,높음,10,2026-09-12T08:34:49+09:00
K0674,패션·뷰티,74,탈모원인,세부 검색어,1040,1040,113479,985,이상(하한),22.875312283653493,85.97169154965381,75.0,52.22916360672289,899,네이버 검색광고 API,150,890,높음,10,2026-09-12T08:34:49+09:00
K0675,패션·뷰티,75,몸붓기빼는법,세부 검색어,1060,1060,3537,69,수집결과 내 집계,58.65269771658295,85.87448328812249,62.5,67.58869384472823,605,네이버 검색광고 API,100,960,높음,10,2026-09-12T08:34:49+09:00
K0676,패션·뷰티,76,아침얼굴붓기빼는법,세부 검색어,1060,1060,5647,266,수집결과 내 집계,52.65207442824566,80.37499167133296,62.5,62.93853471552272,722,네이버 검색광고 API,70,990,높음,10,2026-09-12T08:34:49+09:00
K0677,패션·뷰티,77,얼굴형관리,세부 검색어,940,940,56255,963,이상(하한),27.434384679243966,86.93051707157991,50.0,49.796347461095955,926,네이버 검색광고 API,120,820,높음,10,2026-09-12T08:34:49+09:00
K0678,패션·뷰티,78,흰색옷얼룩제거,세부 검색어,1220,1220,470,11,수집결과 내 집계,73.88322700338212,88.6589594970487,62.5,76.03930135080567,383,네이버 검색광고 API,60,1160,높음,7,2026-09-12T08:34:49+09:00
